Year,Region,GDP_baseline,GDP_damaged,DamageFrac,GlobalTemp,Emissions
2020,Albania,38.6186,38.47011920672,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Algeria,463.722,461.9390816544,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Angola,201.395,200.62067650400002,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Antigua and Barbuda,1.7409400000000002,1.7342464338880001,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Argentina,750.58,747.694170016,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Armenia,37.5166,37.37235617632,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Aruba,3.11606,3.104079372512,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Australia,1202.79,1198.165513008,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Austria,435.834,434.1583054368,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Azerbaijan,138.624,138.0910184448,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Bahamas,10.622,10.5811605344,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Bahrain,70.9099,70.63726561648,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Bangladesh,999.535,995.691987832,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Barbados,3.87797,3.863059980944,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Belarus,180.446,179.7522212192,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Belgium,528.495,526.463042424,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Belize,3.04218,3.030483426336,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Benin,40.287,40.1321045424,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Bhutan,8.40082,8.368520527264,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Bolivia,91.6687,91.31625218224,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Bosnia and Herzegovina,48.7193,48.53198403536,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Botswana,34.4925,34.359883236,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Brazil,2935.82,2924.532359264,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Brunei Darussalam,27.211,27.1063791472,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Bulgaria,156.364,155.7628116928,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Burkina Faso,45.2979,45.12373863408,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Burundi,8.69567,8.662236887984,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Cambodia,70.116,69.8464180032,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Cameroon,97.3865,97.0120683848,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Canada,1649.89,1643.546502928,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Central African Republic,4.52762,4.510212206624,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Chad,24.8899,24.79420331248,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Chile,410.374,408.7961940448,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,China,23516.1,23425.68529872,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Colombia,633.845,631.407992744,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Comoros,2.59785,2.5878617863200004,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Congo,21.3772,21.29500894144,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Costa Rica,93.0789,92.72103024528,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Croatia,109.043,108.62375147360001,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Cuba,69.3115,69.0450111448,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Cyprus,35.221,35.0855822992,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Czechia,387.56,386.069909312,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Denmark,298.886,297.7368431072,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Djibouti,5.18857,5.168620986064,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Dominican Republic,184.447,183.7378381744,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Ecuador,182.165,181.464612008,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Egypt,1288.66,1283.705360032,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,El Salvador,52.2068,52.00607529536,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Equatorial Guinea,24.0139,23.92157135728,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Eritrea,6.1255,6.1019486776,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Estonia,44.7008,44.52893436416,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Eswatini,9.78786,9.750227635872001,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Ethiopia,267.897,266.8669896144,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Fiji,10.0903,10.05150481456,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Finland,246.971,246.02144589920002,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,France,2695.32,2684.9570336640004,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,French Guiana,10.1871,10.147932637919999,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,French Polynesia,4.61168,4.593949012736,0.0038447999999999998,1.252958547527486,35.30569835165744
2020,Gabon,31.8749,31.75234738448,0.0038447999999999998,1.252958547527486,35.30569835165744
