Run,Year,GDP_baseline,GDP,Temp,Emissions,Damages
0,2079,98287.85480131686,95066.46357906499,3.3721752668374796,8.463836559026452,3221.391222251871
0,2080,95678.53980792625,92520.59021419135,3.3835094366162863,8.123524293453617,3157.9495937349056
0,2081,93102.19048718487,90008.58406493659,3.3943376512605683,7.760891748950522,3093.60642224829
0,2082,90570.85888135062,87542.07038853827,3.404297628280326,7.138600961627671,3028.7884928123403
0,2083,88085.54212066243,85122.55302342788,3.414173309963262,7.078184078004048,2962.989097234541
0,2084,85647.74365313535,82750.01690592656,3.423253374492748,6.507942463445246,2897.726747208777
0,2085,83257.4387203661,80425.58045113794,3.432003454097969,6.271432811566101,2831.858269228155
0,2086,80920.72818557758,78154.26056055856,3.4403961519992023,6.015287102524761,2766.467625019021
0,2087,78632.48049160789,75931.07822583576,3.448327886380377,5.684901337473464,2701.402265772112
0,2088,76392.86901211948,73756.29293816703,3.455887925638261,5.418496790626355,2636.5760739524644
0,2089,74202.14576382651,71629.93742705288,3.463101030633296,5.169839062051012,2572.2083367736195
0,2090,72060.33481886567,69551.93375484577,3.4700013281305466,4.94564096399793,2508.4010640199162
0,2091,69973.61760163614,67528.13832574738,3.476480220402645,4.643607762561715,2445.479275888765
0,2092,67935.0849166455,65551.97526480466,3.4827301494785896,4.479503278283868,2383.1096518408453
0,2093,65944.64648753706,63623.034845149654,3.4885251852644403,4.153468221008794,2321.6116423874078
0,2094,64001.88189668876,61741.16152983798,3.4940148308270063,3.9345862961518283,2260.7203668507823
0,2095,62106.62667415882,59905.94206210161,3.499396547803335,3.8572307853942442,2200.684612057214
0,2096,60263.03996533995,58121.09784379024,3.504465333883018,3.632944243839834,2141.942121549718
0,2097,58465.50333985989,56381.42707756402,3.509233266858158,3.4173142020096323,2084.076262295874
0,2098,56713.555807370474,54686.425203560524,3.513749147535064,3.236661096588132,2027.1306038099524
0,2099,55006.682550890415,53035.497769988666,3.518042461153132,3.0771409072240434,1971.1847809017593
0,2100,53344.27857701921,51427.99235372008,3.52211466444696,2.9186648012937653,1916.2862232991342
1,2020,123959.23437599998,123519.96071025991,1.2394108820340337,35.48628434158555,439.2736657400985
1,2021,128488.05506401288,128002.33375576089,1.2804245676702197,36.929478237134035,485.72130825199133
1,2022,132951.6473030971,132415.23897672666,1.3213169264555478,36.82023330513536,536.4083263704316
1,2023,137344.58396368427,136754.4925082295,1.363054413081222,37.5812019843346,590.0914554547459
1,2024,141662.65890718717,141014.9564176407,1.404941519284428,37.7159222087327,647.7024895464575
1,2025,145900.6819587164,145191.97351504522,1.4465667243927525,37.48010163728998,708.7084436711925
1,2026,149938.85699829896,149166.7367737544,1.48882256034429,38.04793326809446,772.1202245445747
1,2027,153889.17586137686,153049.7395586273,1.5316547516276595,38.56689422840785,839.4363027495376
1,2028,157746.4186356091,156835.71920673308,1.5750143841889772,39.04181207334701,910.6994288759812
1,2029,161505.28348142636,160519.34555230825,1.6183931725976604,39.05906035126764,985.937929118098
1,2030,165160.40363555297,164095.8493763875,1.6620504144871855,39.30978499601217,1064.5542591654805
1,2031,168254.7992907004,167111.0004874441,1.7055918602441837,39.205520024704356,1143.7988032562569
1,2032,171241.6777940523,170015.78217005584,1.748809892893513,38.91431290356866,1225.8956239964334
1,2033,174116.88852583274,172806.4402267419,1.7923168968753609,39.17450801575824,1310.448299090791
1,2034,176876.68060568094,175478.40117666888,1.8356600432593773,39.02696761554195,1398.2794290120785
1,2035,179516.4647114161,178027.84903758846,1.877751122068187,37.899582901079086,1488.6156738276152
1,2036,181342.69251335715,179769.18105055543,1.9196549340444902,37.73096439463869,1573.5114628017443
1,2037,183055.26161267023,181395.20711211738,1.9612470627246914,37.45031901196394,1660.0545005528893
1,2038,184651.48753203326,182903.6091380149,2.002008663428695,36.70249631945132,1747.8783940183655
1,2039,186129.06618213837,184293.2047659806,2.0428399241453548,36.76521947835474,1835.8614161577875
1,2040,187486.8479066754,185561.3933533608,2.0836166097484763,36.71607904056104,1925.4545533146136
1,2041,188276.617303769,186265.09061335292,2.123481084244262,35.89470735173365,2011.5266904160653
1,2042,188951.30540943856,186854.5852006836,2.1630967540626886,35.670679035933546,2096.7202087549617
1,2043,189510.99210083642,187328.864777083,2.20111310770186,34.23062528021876,2182.12732375337
1,2044,189954.6844378595,187689.8914111941,2.2378700832659852,33.09665805700203,2264.7930266654007
1,2045,190284.40393114064,187939.27499088016,2.274893197487853,33.33629420812351,2345.1289402604943
1,2046,190299.79733013656,187876.2352940088,2.310320933080504,31.899785895014112,2423.562036127735
1,2047,190206.69521382434,187708.28229341636,2.3462146625411773,32.31937535986731,2498.4129204079827
1,2048,190008.13103433716,187434.17297415304,2.3813746420084434,31.658693346225228,2573.958060184138
1,2049,189702.8666578051,187055.44489755912,2.415643459483684,30.856274668659864,2647.421760245991
1,2050,189292.47754660877,186574.20615027868,2.4487692625200186,29.827083407460684,2718.2713963301067
1,2051,188671.08765141806,185886.92326047225,2.481038359196087,29.055689215588075,2784.164390945797
1,2052,187952.86169089435,185105.7159973805,2.512492826518499,28.322181935748183,2847.1456935138885
1,2053,187140.35919956118,184233.1859710716,2.5433539567442716,27.78793028150831,2907.1732284895634
1,2054,186236.22155920148,183271.58436756153,2.5732438441754137,26.913405373762785,2964.6371916399357
1,2055,185242.7342475782,182224.19477946538,2.602529418914001,26.369271090731125,3018.539468112794
1,2056,184087.25075902042,181018.8732004867,2.6310336110145007,25.665699766171535,3068.3775585337116
1,2057,182850.87564898847,179735.97909854905,2.6583135805059435,24.56338717228241,3114.8965504393886
1,2058,181536.77306589377,178379.80039575265,2.6855504340084098,24.52456474138232,3156.972670141123
1,2059,180149.27807800838,176951.90773361217,2.7118605941269296,23.69015294385372,3197.3703443962113
1,2060,178689.9799307798,175456.06410300735,2.737899102699414,23.44555288653692,3233.9158277724687
1,2061,177085.30161244003,173818.58707393837,2.7627625259440505,22.3874844060184,3266.7145385016565
1,2062,175417.7698368152,172122.7768879959,2.7861810886076555,21.086505316837712,3294.9929488192975
1,2063,173691.92109815107,170373.80108603922,2.809459188998791,20.96003049864467,3318.120012111862
1,2064,171912.96918232169,168573.72723099618,2.8317306473088886,20.053631421173964,3339.241951325512
1,2065,170082.9984864429,166726.71545760444,2.8534368328062385,19.544649365243234,3356.28302883843
1,2066,168071.9170354699,164704.27849958578,2.87454128097722,19.002833989377827,3367.6385358841053
1,2067,166022.52642123034,162646.56162585175,2.8948792740933156,18.31270373577862,3375.9647953785893
1,2068,163938.00379606622,160557.08805495896,2.9144582962079246,17.629312261756574,3380.915741107216
1,2069,161821.8966377141,158439.3268265809,2.933674582506164,17.302698249173083,3382.5698111331985
1,2070,159677.69706311845,156295.78798389758,2.951801758723491,16.322043465116632,3381.9090792208494
1,2071,157423.66607851253,154048.16549537954,2.9694248049323466,15.868115516731951,3375.5005831329986
1,2072,155151.85946786776,151785.2290730763,2.986773881529999,15.621428230827156,3366.6303947914557
1,2073,152864.9740597962,149509.09371315464,3.003743459912335,15.279721045379489,3355.8803466415648
1,2074,150565.13480692846,147222.0770120056,3.0195219680589824,14.207259459314521,3343.057794922838
1,2075,148254.67040379436,144928.23907816393,3.034938477130173,13.881308821823932,3326.4313256304204
1,2076,145886.0116284976,142579.21698353702,3.049800653482743,13.382177428220395,3306.794644960588
1,2077,143515.2797269798,140230.28377212054,3.0640706728157974,12.848988337165101,3284.9959548592797
1,2078,141144.92048809395,137883.87692390382,3.07788988280458,12.443071297275953,3261.0435641901463
1,2079,138777.3816702259,135542.05128503527,3.091136495722913,11.92749434475901,3235.330385190629
1,2080,136414.7256696637,133207.0429069498,3.10417109445417,11.736592864285216,3207.6827627139255
1,2081,134044.40518857795,130865.82052277442,3.1165576254567484,11.153060740528527,3178.584665803544
1,2082,131683.3264970516,128535.76008140578,3.128461303252289,10.718290816186277,3147.566415645828
1,2083,129333.72558372137,126218.66029183529,3.1397691461467025,10.181790092761716,3115.0652918860833
1,2084,126997.4064093449,123916.46047253198,3.15079659441039,9.929317600895276,3080.9459368129287
1,2085,124676.31427755751,121630.39436001857,3.16119279389425,9.360929568577687,3045.9199175389367
1,2086,122379.22344982481,119369.66036902284,3.1714927838399944,9.274300727766166,3009.563080801975
1,2087,120100.07417297432,117127.28218547456,3.18120115864758,8.741599556669996,2972.791987499763
1,2088,117839.61633111694,114904.89158072538,3.1905105478947595,8.382345606642714,2934.7247503915573
1,2089,115599.48547302299,112703.67548603509,3.199542889334124,8.132886655792017,2895.8099869878965
1,2090,113380.86954370551,110524.53253624839,3.208365400454287,7.943951570192021,2856.3370074571317
1,2091,111194.62763682273,108377.89747538081,3.216734049992099,7.535286238897918,2816.730161441921
1,2092,109031.01804111534,106254.66832160341,3.2247231785354833,7.193558542718483,2776.3497195119176
1,2093,106891.15792183782,104155.76038743435,3.2323108969698895,6.832121484485492,2735.397534403471
1,2094,104775.96190437915,102082.06047768904,3.239641667998132,6.600761305636793,2693.901426690104
1,2095,102686.31595394886,100034.1523158648,3.2467240478131156,6.377105280530988,2652.16363808405
1,2096,100630.45353097949,98020.01196243515,3.253502646316541,6.103574990335179,2610.4415685443464
1,2097,98600.84460491907,96032.36125539785,3.260035877250128,5.882641509477288,2568.4833495212297
1,2098,96598.0636119592,94071.63535041173,3.2663147936962957,5.653652059179109,2526.428261547467
1,2099,94622.54231286477,92138.23979652571,3.272421241717397,5.498358311462758,2484.302516339059
1,2100,92674.68276847883,90232.41484674017,3.278241187129291,5.240386083230071,2442.2679217386644
2,2020,123959.23437599998,123510.80021281171,1.2573857186056492,35.512161928597344,448.434163188293
2,2021,128478.5261223441,127968.22690017302,1.316052688969636,36.30504247481935,510.2992221711148
2,2022,132916.22167840973,132337.88351033913,1.3763722585555769,37.32772499233556,578.3381680706062
2,2023,137264.3488303989,136611.0875928725,1.4374104364679385,37.772423357558964,653.2612375264055
2,2024,141514.10713943726,140779.56175016475,1.4978939538537595,37.42918125982928,734.5453892724947
2,2025,145657.13160500454,144836.1163953793,1.55890820412597,37.757616150256176,821.0152096252084
2,2026,149571.36554208645,148658.2055875718,1.6210486600846028,38.45454910976042,913.1599545146681
2,2027,153364.54519079946,152352.09331812014,1.6855616730156566,39.92276506029058,1012.4518726793264
2,2028,157027.36353475117,155906.5794688622,1.7478511089835336,38.5467428182469,1120.784065888984
2,2029,160548.47990684718,159316.30494180537,1.8112695655663436,39.24541774769658,1232.1749650418203
2,2030,163922.57979483798,162571.55825305686,1.8743652775586197,39.04569282590249,1351.021541781085
2,2031,166691.87556050706,165220.646794411,1.936220816672067,38.27823323556308,1471.2287660960549
2,2032,169304.59802626347,167710.0564894125,1.9986703906618544,38.64584147037116,1594.5415368509807
2,2033,171755.544324821,170031.88895654777,2.061033087850606,38.592079260867095,1723.6553682732424
2,2034,174036.77823746888,172179.53717563982,2.1222170572046695,37.86264387603128,1857.2410618290724
2,2035,176141.68810610462,174148.72586880068,2.1823942783327,37.23963510498332,1992.962237303895
2,2036,177391.34083539352,175268.79948844766,2.241218848095519,36.40257014384859,2122.541346945886
2,2037,178472.6155807189,176220.4649476247,2.3006158365160636,36.75680155469483,2252.1506330941957
2,2038,179383.85200030886,176998.62965407682,2.3582035456100785,35.637160257540046,2385.2223462319967
2,2039,180119.95393799053,177603.54211427504,2.415773670292604,35.62627844785966,2516.4118237155026
2,2040,180681.25914001453,178032.2533386917,2.472330692264245,34.999337313490386,2649.005801322873
2,2041,180637.30727515265,177863.48976566072,2.5286879320148277,34.875705532673265,2773.8175094919093
2,2042,180428.54120025138,177530.17655472457,2.5832480016603734,33.76355781832882,2898.364645526792
2,2043,180054.0235637708,177035.5154413283,2.6359876546691945,32.6370243889029,3018.508122442492
2,2044,179517.05152309936,176383.40674537915,2.688203107045365,32.312631871006744,3133.6447777201956
2,2045,178821.6252006775,175575.2290935283,2.739133215174032,31.517218758469227,3246.3961071491954
2,2046,177780.45868439184,174429.5110216813,2.7878351276910722,30.138338345514,3350.947662710531
2,2047,176593.17468905734,173145.18943274958,2.835254903252307,29.344910010110834,3447.985256307764
2,2048,175266.60752388608,171727.11731961727,2.881748933729432,28.772028635958563,3539.4902042687827
2,2049,173805.6936015876,170179.64521322964,2.9274072950822356,28.254889215512385,3626.0483883579104
2,2050,172214.85687335627,168507.2452888423,2.970838714708381,26.87678474763744,3707.6115845139498
2,2051,170401.0747347494,166622.84994587745,3.012447797029104,25.749062745524085,3778.224788871935
2,2052,168474.6883810496,164633.80576069065,3.053386789651659,25.334389296341577,3840.8826203589792
2,2053,166443.42601976934,162545.01518785796,3.092990349125575,24.507979531480153,3898.4108319113816
2,2054,164312.25081578398,160363.27577777696,3.131596324353175,23.890641731181468,3948.9750380070054
2,2055,162088.03880036582,158094.66622864897,3.1679042636396075,22.468541835190084,3993.3725717168463
2,2056,159711.02246284444,155684.44275323692,3.203093589705068,21.77630734194224,4026.579709607544
2,2057,157260.0479665213,153206.68986245216,3.2371307417703328,21.063304339470303,4053.3581040691924
2,2058,154741.68404806193,150668.02091122244,3.269774986799944,20.201327851181475,4073.6631368394847
2,2059,152162.60549894237,148075.63987819082,3.301930860240116,19.899107518546607,4086.965620751574
2,2060,149530.08112183955,145434.44058036897,3.3325420616644417,18.94321389054707,4095.640541470577
2,2061,146784.90542162856,142689.5651659319,3.3622366552346747,18.3759869335541,4095.3402556966566
2,2062,144002.35165727924,139912.7269545457,3.3907411623753188,17.639522478224343,4089.6247027335144
2,2063,141188.2306931974,137110.25073803845,3.4180152197936735,16.87807989556386,4077.9799551589217
2,2064,138348.9137382418,134288.39936710114,3.4441507480471563,16.173520764027266,4060.514371140677
2,2065,135490.70784324338,131453.0349758077,3.4690248415474363,15.392903629546339,4037.6728674356496
2,2066,132513.63782868176,128507.43705840796,3.49279053268336,14.706987948755662,4006.200770273797
2,2067,129535.97537788184,125565.95445245472,3.515493417343241,14.049288496817539,3970.0209254270994
2,2068,126562.97011083768,122633.47683381916,3.5373860789213927,13.547895920828793,3929.4932770185046
2,2069,123599.53741645394,119714.10746251218,3.558120736701552,12.831285248566722,3885.4299539417507
2,2070,120649.79931720873,116812.50350831175,3.5785673711104407,12.653046954296103,3837.2958088969795
2,2071,117655.4581751242,113870.26726195353,3.597402386363358,11.655724243615857,3785.190913170671
2,2072,114686.10253800821,110957.49953732357,3.615564897100506,11.239556426222057,3728.603000684658
2,2073,111746.81088597079,108076.99079338799,3.6333260589080876,10.991188565316397,3669.820092582795
2,2074,108840.38077010878,105230.80540691233,3.6500604905162444,10.355814294767452,3609.575363196455
2,2075,105968.87836771508,102422.08591929558,3.666024019364971,9.878754421871744,3546.7924484194846
2,2076,103098.95236758323,99617.96715567273,3.6810942117716285,9.325928576724781,3480.9852119105085
2,2077,100271.98019912143,96858.55200916021,3.695278755228169,8.777860003347596,3413.428189961196
2,2078,97490.30133990794,94145.9404419796,3.708787352851097,8.359562585776807,3344.360897928333
2,2079,94756.01789634573,91481.64616836925,3.721863458815001,8.091922584027117,3274.371727976477
2,2080,92070.6418971331,88866.59135842742,3.734266945541724,7.6756837732654715,3204.0505387056733
2,2081,89425.22196891543,86292.4552127615,3.746147952695541,7.352356303501002,3132.766756153936
2,2082,86831.51573589636,83770.22521037224,3.757342562620459,6.927591220266219,3061.290525524117
2,2083,84290.2808726778,81300.79573132668,3.7680334764456003,6.615887578790732,2989.485141351121
2,2084,81802.406815455,78884.62441221374,3.778318916606847,6.364967197207097,2917.7824032412614
2,2085,79368.34370010383,76521.90486221363,3.7879069980415228,5.933418780247705,2846.4388378902077
2,2086,76993.01924665442,74217.73622027108,3.7972290646046627,5.76880006634301,2775.2830263833403
2,2087,74671.86886055616,71966.98932929743,3.8059954555993896,5.424929827462476,2704.879531258719
2,2088,72404.67167709715,69769.79415098458,3.8142062552588047,5.081111714782997,2634.8775261125797
2,2089,70191.54880579044,67626.17599587678,3.8220120768513803,4.830498024886446,2565.3728099136742
2,2090,68032.51628894961,65535.86459645891,3.8294442745156596,4.599287302699279,2496.651692490705
2,2091,65933.19956608287,63504.169035250015,3.8365139664076304,4.374956859532176,2429.0305308328366
2,2092,63886.86587448539,61524.525544886725,3.8431504341220606,4.106863551335779,2362.340329598663
2,2093,61893.07142891463,59596.53087964579,3.8495891078263433,3.984462140540125,2296.5405492688456
2,2094,59951.40187975864,57719.447001739434,3.8557148403844286,3.7908039111418956,2231.954878019204
2,2095,58061.10636651209,55892.64127549953,3.8615654751367208,3.6205643800729104,2168.4650910125456
2,2096,56225.81598770493,54119.51764166655,3.8670509705711797,3.3946042126917852,2106.298346038377
2,2097,54440.21115937202,52395.00586742214,3.8722784118391678,3.234911843776313,2045.2052919498672
2,2098,52703.651597921475,50718.328614106365,3.877269947009249,3.088925424988201,1985.3229838151037
2,2099,51015.347797980576,49088.66489505024,3.8818551446114293,2.837470431313825,1926.6829029303335
2,2100,49374.466635388075,47505.34148387842,3.8861780406013864,2.6751496038727467,1869.1251515096544
3,2020,123959.23437599998,123599.75990777047,1.2525398996097903,35.73518411650993,359.47446822955055
3,2021,128571.06386376347,128164.85158346104,1.3052194634171999,35.830177176136424,406.21228030241843
3,2022,133120.44901377597,132663.74110829653,1.3602390335303052,37.421740098579676,456.7079054794305
3,2023,137602.33693938632,137089.6137633109,1.4154853560720444,37.57596650263224,512.7231760754225
3,2024,142009.80778091273,141436.80626137208,1.4719616442937125,38.4125316722593,573.0015195406381
3,2025,146337.1475751883,145698.6279572693,1.528078081760773,38.16777800759921,638.5196179190442
3,2026,150462.07592095048,149754.54599298074,1.5840882204288864,38.09547853272466,707.5299279697119
3,2027,154495.59441196604,153714.86327305413,1.6418150832520717,39.26311406713535,780.7311389119488
3,2028,158431.95318276357,157571.9146069794,1.6997009743007672,39.371277633501684,860.0385757841448
3,2029,162263.39807047468,161319.35396266618,1.7581888403095312,39.78071286636941,944.0441078084915
3,2030,165983.5425009148,164950.25127840228,1.817227099199535,40.155064380049325,1033.2912225125249
3,2031,169130.8556997041,168006.07481275965,1.8751755115983721,39.413801733759215,1124.7808869444627
3,2032,172158.87671435272,170939.7750094632,1.9329452046534834,39.29224518910168,1219.1017048895146
3,2033,175063.16984256855,173745.9430792228,1.9902554929539558,38.97977954655295,1317.226763345767
3,2034,177838.31227721093,176419.68056709087,2.047705503406695,39.074812024222005,1418.6317101200523
3,2035,180479.40457946376,178955.3893140657,2.1046046151662585,38.7001164809037,1524.0152653980986
3,2036,182287.50340704742,180661.48818702652,2.160394220871545,37.945482318630404,1626.01522002084
3,2037,183963.8796268984,182234.75918056708,2.2160418864463685,37.848941275855,1729.1204463313118
3,2038,185506.11065448448,183671.51304802293,2.27081721493225,37.25561835905248,1834.5976064615006
3,2039,186910.51187564328,184969.5153618668,2.3252233299635092,37.0044966234343,1940.9965137765132
3,2040,188174.87838500802,186125.9930205845,2.378573809222693,36.286502509337296,2048.8853644235433
3,2041,188849.47846607596,186697.8081551113,2.431170230422266,35.773627460186546,2151.670310964681
3,2042,189390.2633704798,187135.94599203096,2.4827047565268887,35.05137604721693,2254.3173784488495
3,2043,189796.3528408431,187440.41033422848,2.5325281957091157,33.88757469500095,2355.9425066146464
3,2044,190067.79354751663,187612.8371430326,2.581842637652083,33.54137856225547,2454.9564044839885
3,2045,190206.28451097786,187652.9302639559,2.6309819415667066,33.42225786093789,2553.3542470219504
3,2046,190009.85610575497,187361.12094819697,2.679499876988891,32.999632053762674,2648.735157557983
3,2047,189685.19127150415,186942.55899697792,2.7263817112418183,31.8868325061639,2742.6322745262455
3,2048,189233.025904888,186400.34975325142,2.7722549889228087,31.20085946362385,2832.6761516365746
3,2049,188656.53009329038,185736.6510412706,2.8159132163070977,29.694285778332304,2919.8790520197226
3,2050,187957.91197666875,184956.49857946072,2.859400208446959,29.57781956822781,3001.413397208006
3,2051,187035.1988906624,183955.55920535844,2.9018041916482673,28.84120750565292,3079.639685303982
3,2052,186000.03254746442,182845.92933844787,2.9422769277510077,27.527663491401864,3154.103209016538
3,2053,184855.7334396899,181632.9828974412,2.982589229522315,27.418543557505018,3222.7505422487498
3,2054,183607.7483383368,180318.44013747838,3.021672310758194,26.58248520034094,3289.3082008584074
3,2055,182257.82792019617,178906.5720116191,3.0596437734674433,25.826414233105368,3351.2559085770563
3,2056,180735.70869224117,177328.3930244343,3.0965196792248637,25.08126759836695,3407.3156678068503
3,2057,179123.0459491039,175664.24294749444,3.132531082584226,24.493273472127015,3458.803001609395
3,2058,177424.24175554936,173918.09243069106,3.16693580239012,23.40048241187521,3506.1493248582797
3,2059,175643.31121899467,172095.69355993287,3.2006239716093914,22.91311819283439,3547.6176590618084
3,2060,173786.06663394967,170200.88689268613,3.2330557401045095,22.058573141642054,3585.1797412635296
3,2061,171781.3262492961,168165.32136447873,3.2644052332212894,21.322460012440487,3616.004884817401
3,2062,169712.49239933077,166070.4196619617,3.294773195555594,20.654868648766737,3642.072737369101
3,2063,167584.388017586,163920.76078381803,3.3243477200525042,20.11520931529131,3663.6272337679393
3,2064,165401.6316906624,161720.51699085627,3.3530819721944116,19.54369533187954,3681.114699806161
3,2065,163168.4302079368,159473.96867210124,3.380614200285227,18.726134752257906,3694.4615358355313
3,2066,160760.6528948269,157060.6875464861,3.407242661236139,18.11143458376134,3699.9653483407947
3,2067,158317.75826023045,154616.38882841234,3.4336254246465705,17.944322600084128,3701.3694318181197
3,2068,155844.07002095185,152143.89057374667,3.4585169438216585,16.930047968642096,3700.1794472052075
3,2069,153342.42313897083,149648.6619837978,3.48179625830631,15.833501689069417,3693.7611551730224
3,2070,150818.32391464687,147136.29248616676,3.504468825611151,15.42082061537678,3682.0314284801075
3,2071,148198.07286655103,144532.73822966975,3.5261903425978094,14.773960638925526,3665.334636881297
3,2072,145568.25794195148,141923.19643778936,3.5475442625942026,14.523938346812619,3645.061504162148
3,2073,142932.78650652512,139310.23825580764,3.567601303106806,13.641861535202164,3622.5482507175084
3,2074,140294.24085208992,136698.24531718888,3.5871697561975067,13.309547206313407,3595.9955349010465
3,2075,137657.02614441584,134089.81419255966,3.6060904204782958,12.868951534020107,3567.211951856164
3,2076,134975.95994393193,131441.2293253531,3.6245032529536765,12.523548074910021,3534.73061857881
3,2077,132304.16882191374,128803.93393491072,3.6417590509792834,11.736587319392173,3500.2348870030028
3,2078,129644.04353156625,126181.44885366723,3.6581763160286727,11.166256380134879,3462.594677899015
