Scenario,Region,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
SSP5,Afghanistan,38.326031,39.42864720000002,40.53126340000004,41.633879600000064,42.736495800000085,43.83911200000011,44.92466240000009,46.01021280000007,47.09576320000004,48.181313600000024,49.266864000000005,50.2903602,51.313856400000006,52.3373526,53.36084880000001,54.384345,55.3230136,56.2616822,57.2003508,58.1390194,59.077688,59.9614404,60.8451928,61.728945200000005,62.612697600000004,63.49645,64.2914434,65.0864368,65.8814302,66.6764236,67.471417,68.144673,68.817929,69.491185,70.16444100000001,70.837697,71.37194679999999,71.90619659999996,72.44044639999994,72.97469619999991,73.5089459999999,73.92647879999991,74.34401159999993,74.76154439999996,75.17907719999998,75.59661,75.89243880000002,76.18826760000005,76.48409640000006,76.77992520000008,77.0757540000001,77.25424980000008,77.43274560000006,77.61124140000004,77.78973720000002,77.968233,78.01700020000003,78.06576740000004,78.11453460000007,78.16330180000008,78.21206900000011,78.1324248000001,78.05278060000006,77.97313640000004,77.89349220000001,77.813848,77.6325612,77.4512744,77.2699876,77.0887008,76.907414,76.64279480000002,76.37817560000005,76.11355640000006,75.8489372000001,75.58431800000011,75.24572740000009,74.90713680000007,74.56854620000004,74.22995560000003,73.89136500000001
SSP5,Albania,2.8721300000000003,2.8353710000000003,2.7986120000000003,2.761853,2.725094,2.688335,2.6537166,2.6190982,2.5844798,2.5498613999999997,2.515243,2.4792796,2.4433162,2.4073528,2.3713894,2.335426,2.3002952,2.2651643999999997,2.2300336,2.1949028,2.159772,2.1268165999999997,2.0938611999999996,2.060905799999999,2.027950399999999,1.994994999999999,1.964374199999999,1.9337533999999994,1.9031325999999995,1.8725117999999998,1.841891,1.8134898,1.7850886,1.7566874000000001,1.7282862,1.699885,1.6735776,1.6472702000000001,1.6209628,1.5946554000000002,1.568348,1.5459366,1.5235252000000001,1.5011138,1.4787024,1.456291,1.4372906,1.4182902,1.3992898,1.3802893999999999,1.361289,1.3451174,1.3289458,1.3127742,1.2966026000000002,1.280431,1.2662410000000002,1.252051,1.237861,1.223671,1.209481,1.1964614,1.1834418,1.1704222,1.1574026,1.144383,1.1320044,1.1196258,1.1072472,1.0948685999999999,1.08249,1.0706144,1.0587388,1.0468632,1.0349876,1.023112,1.0119538000000001,1.0007956,0.9896374,0.9784792,0.967321
SSP5,Algeria,43.0909919999999,43.75371539999992,44.41643879999994,45.07916219999996,45.74188559999998,46.404609,46.9223404,47.440071800000005,47.9578032,48.4755346,48.993266000000006,49.404205000000005,49.815144000000004,50.226083,50.637022,51.047961,51.39608819999998,51.74421539999996,52.092342599999945,52.440469799999924,52.7885969999999,53.110994999999924,53.433392999999946,53.75579099999996,54.07818899999998,54.400587,54.6748028,54.9490186,55.2232344,55.4974502,55.771666,55.9486736,56.1256812,56.3026888,56.4796964,56.656704,56.72356139999998,56.79041879999996,56.85727619999994,56.92413359999992,56.9909909999999,56.9638827999999,56.9367745999999,56.90966639999991,56.882558199999906,56.855449999999905,56.76280659999993,56.67016319999994,56.57751979999996,56.484876399999976,56.392233,56.258646399999996,56.1250598,55.9914732,55.85788660000001,55.72430000000001,55.5641906,55.4040812,55.243971800000004,55.0838624,54.923753,54.742794599999996,54.561836199999995,54.3808778,54.1999194,54.018961,53.820698799999995,53.6224366,53.4241744,53.2259122,53.02765,52.8164698,52.6052896,52.394109400000005,52.182929200000004,51.971749,51.74545920000002,51.51916940000004,51.29287960000006,51.06658980000008,50.8403000000001
SSP5,Angola,32.899002,33.9301894,34.961376800000004,35.9925642,37.0237516,38.054939,39.0454094,40.0358798,41.026350199999996,42.016820599999996,43.007290999999995,43.9761246,44.9449582,45.9137918,46.8826254,47.851459000000006,48.78033199999999,49.70920499999996,50.63807799999994,51.56695099999992,52.4958239999999,53.39410299999992,54.29238199999994,55.19066099999996,56.08893999999998,56.987219,57.825323600000004,58.663428200000006,59.5015328,60.3396374,61.177742,61.925915,62.674088000000005,63.422261000000006,64.170434,64.91860700000001,65.568864,66.219121,66.86937800000001,67.51963500000001,68.169892,68.71514160000002,69.26039120000004,69.80564080000006,70.35089040000008,70.8961400000001,71.32640400000008,71.75666800000006,72.18693200000004,72.61719600000002,73.04746,73.36393320000002,73.68040640000004,73.99687960000007,74.31335280000009,74.62982600000011,74.81969660000009,75.00956720000006,75.19943780000006,75.38930840000003,75.57917900000001,75.63558180000003,75.69198460000004,75.74838740000007,75.80479020000008,75.8611930000001,75.77855900000009,75.69592500000006,75.61329100000005,75.53065700000002,75.448023,75.25168640000001,75.0553498,74.8590132,74.6626766,74.46634,74.1664532,73.86656640000001,73.5666796,73.2667928,72.96690600000001
SSP5,Antigua and Barbuda,0.092375,0.09316979999999998,0.09396459999999995,0.09475939999999994,0.09555419999999991,0.0963489999999999,0.09703739999999991,0.09772579999999993,0.09841419999999997,0.09910259999999999,0.099791,0.100383,0.100975,0.101567,0.102159,0.102751,0.1032284,0.1037058,0.10418319999999999,0.10466059999999999,0.105138,0.1055222,0.1059064,0.1062906,0.1066748,0.107059,0.10735,0.107641,0.107932,0.108223,0.108514,0.1086974,0.1088808,0.1090642,0.1092476,0.109431,0.10952079999999981,0.1096105999999996,0.1097003999999994,0.1097901999999992,0.109879999999999,0.10984459999999921,0.1098091999999994,0.1097737999999996,0.10973839999999979,0.109703,0.10955779999999997,0.10941259999999996,0.10926739999999993,0.10912219999999992,0.1089769999999999,0.10872859999999991,0.10848019999999993,0.10823179999999996,0.10798339999999998,0.107735,0.10737039999999998,0.10700579999999996,0.10664119999999994,0.10627659999999992,0.1059119999999999,0.10542819999999992,0.10494439999999994,0.10446059999999996,0.10397679999999998,0.103493,0.10289139999999998,0.10228979999999996,0.10168819999999994,0.10108659999999992,0.1004849999999999,0.09977239999999991,0.09905979999999993,0.09834719999999995,0.09763459999999997,0.096922,0.0961006,0.0952792,0.0944578,0.0936364,0.092815
SSP5,Argentina,44.908441,45.1016552,45.2948694,45.4880836,45.6812978,45.874512,46.0506922,46.2268724,46.4030526,46.5792328,46.755413,46.898128199999995,47.0408434,47.1835586,47.3262738,47.468989,47.5726124,47.6762358,47.7798592,47.8834826,47.987106,48.0621346,48.1371632,48.2121918,48.2872204,48.362249000000006,48.399767000000004,48.437285,48.474803,48.512321,48.549839,48.5460772,48.5423154,48.5385536,48.5347918,48.53103,48.477056600000004,48.4230832,48.369109800000004,48.3151364,48.261163,48.1664876,48.071812200000004,47.9771368,47.8824614,47.787786,47.657599,47.527412,47.397225,47.267038,47.136851,46.9745306,46.8122102,46.649889800000004,46.487569400000005,46.32524900000001,46.13221600000001,45.93918300000001,45.74615,45.553117,45.360084,45.138781800000004,44.9174796,44.6961774,44.4748752,44.253573,44.004128,43.754683,43.505238000000006,43.255793000000004,43.006348,42.726082799999986,42.44581759999996,42.165552399999946,41.88528719999992,41.605021999999906,41.29066399999993,40.976305999999944,40.66194799999997,40.34758999999998,40.033232000000005
SSP5,Armenia,2.812494,2.78801,2.763526,2.739042,2.7145580000000002,2.690074,2.6691158,2.6481576000000002,2.6271994,2.6062412,2.585283,2.5648032,2.5443234,2.5238435999999997,2.5033638,2.482884,2.4643172,2.4457504,2.4271835999999998,2.4086168,2.39005,2.373734,2.357418,2.341102,2.324786,2.30847,2.2934197999999997,2.2783696,2.2633194,2.2482692,2.233219,2.2188630000000003,2.204507,2.190151,2.175795,2.161439,2.1475274,2.1336158,2.1197042,2.1057926,2.091881,2.079957,2.068033,2.056109,2.044185,2.032261,2.0220148,2.0117686,2.0015224000000003,1.9912762000000002,1.98103,1.9718258,1.9626216,1.9534174,1.9442132,1.935009,1.926174,1.917339,1.908504,1.8996689999999998,1.890834,1.882059,1.873284,1.864509,1.855734,1.846959,1.838424,1.829889,1.821354,1.812819,1.804284,1.7964852,1.7886864,1.7808876,1.7730888,1.76529,1.7584586,1.7516272,1.7447958,1.7379643999999999,1.7311329999999998
SSP5,Aruba,0.106664,0.10753419999999998,0.10840439999999996,0.10927459999999994,0.11014479999999992,0.1110149999999999,0.11194159999999992,0.11286819999999995,0.11379479999999996,0.11472139999999999,0.115648,0.116555,0.117462,0.118369,0.119276,0.120183,0.1210548,0.1219266,0.1227984,0.1236702,0.124542,0.1253944,0.1262468,0.1270992,0.1279516,0.128804,0.1296045999999998,0.1304051999999996,0.1312057999999994,0.13200639999999922,0.132806999999999,0.13354679999999922,0.1342865999999994,0.1350263999999996,0.13576619999999978,0.136506,0.1371866,0.1378672,0.1385478,0.1392284,0.139909,0.1404292,0.1409494,0.1414696,0.1419898,0.14251,0.1429063999999998,0.1433027999999996,0.14369919999999942,0.1440955999999992,0.144491999999999,0.14474919999999922,0.1450063999999994,0.1452635999999996,0.14552079999999978,0.145778,0.1458774,0.1459768,0.1460762,0.1461756,0.146275,0.14619079999999998,0.14610659999999995,0.14602239999999994,0.1459381999999999,0.1458539999999999,0.14557179999999992,0.14528959999999994,0.14500739999999995,0.14472519999999997,0.144443,0.14395139999999998,0.1434598,0.1429682,0.1424766,0.141985,0.1412752,0.1405654,0.1398556,0.13914580000000001,0.138436
SSP5,Australia,25.544183,25.833323,26.122463,26.411603000000003,26.700743000000003,26.989883000000003,27.280761200000004,27.571639400000002,27.862517600000004,28.153395800000002,28.444274000000004,28.7304242,29.016574400000003,29.3027246,29.588874800000003,29.875025,30.156394000000002,30.437763,30.719132000000002,31.000501,31.28187,31.5660806,31.8502912,32.1345018,32.4187124,32.702923,32.989472,33.276021,33.562569999999994,33.849118999999995,34.135667999999995,34.403722599999995,34.671777199999994,34.9398318,35.2078864,35.475941,35.7214478,35.9669546,36.212461399999995,36.457968199999996,36.703475,36.9123252,37.1211754,37.3300256,37.5388758,37.747726,37.9237178,38.0997096,38.2757014,38.4516932,38.627685,38.7690558,38.9104266,39.0517974,39.1931682,39.334539,39.4353124,39.5360858,39.6368592,39.737632600000005,39.838406000000006,39.8762618,39.914117600000004,39.9519734,39.9898292,40.027685,39.9840482,39.940411399999995,39.8967746,39.8531378,39.809501,39.689139399999995,39.5687778,39.4484162,39.3280546,39.207693,39.0350526,38.8624122,38.6897718,38.517131400000004,38.344491000000005
SSP5,Austria,8.901099999999989,8.951525799999992,9.001951599999993,9.052377399999996,9.102803199999997,9.153229,9.190930999999999,9.228633,9.266335,9.304037000000001,9.341739,9.3798732,9.4180074,9.4561416,9.4942758,9.53241,9.5713982,9.610386400000001,9.6493746,9.6883628,9.727351,9.7696412,9.8119314,9.8542216,9.8965118,9.938802,9.9815916,10.0243812,10.0671708,10.1099604,10.15275,10.190064,10.227378,10.264692,10.302006,10.33932,10.368954800000001,10.398589600000001,10.428224400000001,10.457859200000001,10.487494000000002,10.507357,10.527220000000002,10.547083,10.566946000000002,10.586809,10.6010642,10.6153194,10.6295746,10.6438298,10.658085,10.6676062,10.6771274,10.686648600000002,10.696169800000002,10.705691000000002,10.707417000000001,10.709143000000001,10.710869,10.712595,10.714321,10.6943448,10.6743686,10.6543924,10.6344162,10.61444,10.5726902,10.5309404,10.489190599999999,10.447440799999999,10.405691,10.3436986,10.2817062,10.2197138,10.1577214,10.095729,10.021504599999998,9.947280199999996,9.873055799999996,9.798831399999994,9.724606999999992
