Scenario,Region,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
SSP5,Albania,,0.052868306981609825,0.050213599014271804,0.04781274881738584,0.04563100503534567,0.04363968246504246,0.0387944399728839,0.03734563690377146,0.03600115099075296,0.034750107136777064,0.033583091122293185,0.04288125533892995,0.041118061255203564,0.039494138835350245,0.03799361377794752,0.0366029359657265,0.039213703270021494,0.03773401288554079,0.036361931301275074,0.03508613178758746,0.03389682337545574,0.02828756632407825,0.0275093925575709,0.026772886707242094,0.0260747893266835,0.025412172287942125,0.016730104898107445,0.016454814131606765,0.01618843641924661,0.015930545791575934,0.015680742997212782,0.011029109899657108,0.010908795594176235,0.010791077930788262,0.010675873745224385,0.010563103387105865,0.008787788304061683,0.008711235807915108,0.008636005527328017,0.008562063499620187,0.008489376915398195,0.009021174798263143,0.008940520797362517,0.008861296194444535,0.008783463324314678,0.008706985833580205,0.009366628793219256,0.009279709201816866,0.009194387955302918,0.009110621367932392,0.009028367331603393,0.008393015591329656,0.008323159186508278,0.008254456034931357,0.00818687781196914,0.008120397113020372,0.007592703826765357,0.007535489089915748,0.007479130185996885,0.007423608054904829,0.007368904198342019,0.006893065912653595,0.006845876832417996,0.006799329460388748,0.006753410795409698,0.006708108185175199,0.006333425388934888,0.006293565561023895,0.00625420431612822,0.0062153323576708,0.006176940618771276,0.005799946462032635,0.0057665010645848724,0.005733439181441202,0.005700754253639806,0.005668439870933906,0.005473731956562533,0.005443933324753125,0.0054144573797880735,0.005385298908371139,0.005356452808906731
SSP5,Algeria,,0.03431624982209169,0.03317771506344824,0.03211230224938677,0.03111318620987391,0.030174365555578175,0.01946959991753916,0.019097773900383253,0.018739883835964255,0.01839516066201452,0.018062890882215354,0.028852889079734823,0.028043745987380575,0.027278747715590912,0.02655437754966883,0.02586748264914407,0.03823548813148392,0.03682737545438397,0.03551929311110702,0.03430094769590708,0.033163411260831666,0.04629307618376055,0.044244846150190975,0.04237018388293534,0.04064792387393701,0.039060207531688595,0.04631604193106753,0.04426582416301983,0.042389421485184764,0.040665628997643255,0.03907655625833617,0.04529912449388607,0.043336039830530915,0.041536032664576394,0.039879592603545566,0.038350202164944,0.0448725497330591,0.04294547669428472,0.041177106238002636,0.039548608965082055,0.03804402086060654,0.04397555532741482,0.04212316572261421,0.04042052523936146,0.03885018053643474,0.03739728910320217,0.041055261246257135,0.039436197841322684,0.0379399889317138,0.036553162356489644,0.03526414629172514,0.03812309818160431,0.03672309984083921,0.035422283777102104,0.03421047077322492,0.03307882847835342,0.0355063338025039,0.034288862021848,0.033152113767153546,0.03208831819186031,0.03109067085273942,0.03350214421272257,0.0324161342096132,0.03139832199002779,0.030442479225142094,0.029543113603035742,0.03207931817977716,0.031082221700124535,0.03014524064712676,0.029263097530004556,0.02843111503776763,0.030867818805191627,0.02994352742621098,0.02907297985651569,0.028251621046905262,0.02747539655531117,0.029403758607049246,0.028563873369606974,0.02777063642730404,0.027020266432050688,0.026309379975451908
SSP5,Angola,,0.0254643859082897,0.02483205292959534,0.02423036326645933,0.02365714211906811,0.02311041572971928,0.0404224862026894,0.038851992088543286,0.03739896769166706,0.03605070841248659,0.034796277942540144,0.05004396828421109,0.04765892647903458,0.0454908799748468,0.043511503396319595,0.04169719572300146,0.05985551631669184,0.05647516609123038,0.0534562173384332,0.05074365356492083,0.04829308594228454,0.06849975075169223,0.06410834509180052,0.06024606929125231,0.0568227235508878,0.053767507345002574,0.06867672310954442,0.0642633283054157,0.060382920839469056,0.05694444870129156,0.053876482128518255,0.0663183027389258,0.062193720738528135,0.05855214498470729,0.055313425287663254,0.052414215494875904,0.06382634994881031,0.05999696280495548,0.056601070484383564,0.05356900732500236,0.05084527634408431,0.060730255475492045,0.05725325092029987,0.05415282560773682,0.05137094384442498,0.04886091264476322,0.05679720356109019,0.05374465731902078,0.051003492113316895,0.04852837549641387,0.04628236739271685,0.052816640789501657,0.050166988954405856,0.04777048743872103,0.045592510966305344,0.043604473528765286,0.04861710755231918,0.04636306922914968,0.04430877827454793,0.04242880955933037,0.04070187735627395,0.04464759450357869,0.04273938382521747,0.04098759909540495,0.03937376307942775,0.037882198375656984,0.041101735237425,0.03947907668029371,0.037979674209869474,0.03658999800625251,0.03529842857506682,0.03775581386810378,0.036382175231930436,0.03510497970865667,0.03391441486305813,0.03280195572817313,0.03454288829246743,0.03338951790532452,0.032310679880907855,0.031299375769933135,0.030349456719651613
SSP5,Antigua and Barbuda,,0.06801612921754918,0.0636845524677414,0.059871653038481965,0.056489531413392635,0.05346908770389813,0.031153021860265806,0.030211831997605687,0.029325844510079024,0.028490341194179702,0.02770112664461144,0.03878653018839939,0.03733830682360195,0.03599433914470418,0.034743760447977445,0.033577163522044984,0.045630754320788336,0.04363945315517115,0.0418146832445232,0.04013639269730773,0.0385876246414425,0.04726719982194427,0.045133849155192474,0.04318475493992979,0.04139703416430418,0.039751442347369936,0.042613205134761856,0.04087153790580844,0.03926664955028025,0.03778303630475577,0.036407452215918124,0.038969470991286226,0.037507811422125226,0.03615183520470344,0.034890480310312055,0.03371417649899544,0.03698937357889798,0.035669963956562745,0.034441439066450474,0.033294720963163105,0.03222190173596173,0.03530775232117023,0.03410362980670212,0.03297892863317475,0.03192604197339444,0.030938304369507952,0.03264346218599701,0.031611551693644824,0.030642882625486756,0.02973181413471404,0.02887335685524861,0.0300959973541981,0.029216691872892886,0.028387308623732732,0.027603713489738224,0.026862216560113783,0.027442525474888235,0.026709548022848528,0.02601470695805208,0.025355101424599402,0.024728117497412994,0.024992183706187276,0.02438280418473049,0.023802434095070435,0.023249050112006175,0.022720812796710232,0.022704479871327843,0.02220043064071109,0.021718275570277168,0.0212566184725973,0.020814179402223854,0.020477935319419993,0.02006700449923038,0.019672241539742563,0.019292710675379965,0.018927546987554278,0.01820502815632663,0.01787953079478566,0.017565468460521094,0.01726224897066886,0.016969320338129146
SSP5,Argentina,,0.02962002717898171,0.028767920589245266,0.027963469713138123,0.02720278544620003,0.026482390655106824,0.02713715605965139,0.026420187313402232,0.025740128302187637,0.025094200365147756,0.0244798969267499,0.029530575772964696,0.028683534484435613,0.0278837305379942,0.027127319666204075,0.026410863723320688,0.03547459422883459,0.03425926085154618,0.033124441954079265,0.03206239307573333,0.031066332123760088,0.037878386860154656,0.03649597808346927,0.03521092107945489,0.034013282088193986,0.03289443441142659,0.03564888990615689,0.03442179125918576,0.033276359363315855,0.032204704057896105,0.031199919871794934,0.03343963651865156,0.0323576098080578,0.031343411915250696,0.03039085871217706,0.029494495661734232,0.03151305569938612,0.030550321709713613,0.029644667578221595,0.028791163118386365,0.027985430037246184,0.029917806906136768,0.0290487325352784,0.028228723885321605,0.0274537398436554,0.02672017121455328,0.02793556164688149,0.0271763743654565,0.026457359265340097,0.025775409983203268,0.025127732379181422,0.025548246282533604,0.02491179364319751,0.024306280596738006,0.02372950459952028,0.023179467323063196,0.023187395087457485,0.022661924099910857,0.022159741715090053,0.02167933328885341,0.021219312735891727,0.02105987278426147,0.020625502329098877,0.020208687987935958,0.019808386485897778,0.019423635604875367,0.0190789675530445,0.018721775407509522,0.018377712010740233,0.018046066595914123,0.017726178792925706,0.017068125255079725,0.016781693213322235,0.016504716130644637,0.016236733454096042,0.015977314064321346,0.014922000143778646,0.014702607827660419,0.014489573313639648,0.014282624183422854,0.014081503362952219
SSP5,Armenia,,0.0795231977311377,0.07366511242951868,0.06861088394949055,0.06420567577967295,0.060332017805330374,0.05124175627171779,0.04874402673410683,0.04647847853389009,0.044414175243246534,0.04252544277551795,0.05199687859621838,0.049426837335870166,0.04709888824774833,0.04498036315038534,0.043044218567686254,0.04294754700430392,0.04117900955581488,0.03955036470950635,0.03804564555230394,0.0366512259988927,0.030710020433669882,0.02979501491675496,0.02893295703044685,0.028119380211077072,0.027350306542518465,0.021189399281132282,0.02074972507161621,0.020327926191858747,0.019922934254802183,0.01953376435187093,0.01724060179605802,0.016948401160568727,0.016665940121668665,0.016392739703342762,0.016128351829950427,0.016611072139268046,0.016339652984806552,0.01607696102067857,0.01582258198682962,0.01557612743347625,0.017420442153266436,0.01712216644320419,0.01683393303980285,0.01655524318457613,0.016285630609422785,0.01673597431969065,0.016460491949140232,0.016193931864066924,0.015935867511392532,0.015685899101513856,0.014669449306584204,0.014457367684233668,0.01425133095266129,0.014051084300057415,0.013856387037696427,0.013907443994940483,0.013716680035549489,0.013531078560400811,0.013350432805296686,0.013174546902139594,0.013577942196983717,0.013396051385602181,0.01321896939235745,0.013046508002396706,0.012878488696558277,0.013643727290200358,0.013460081607444607,0.013281314036657,0.013107232762190835,0.012937655894978306,0.013965941951376237,0.013773580919787864,0.013586446894080062,0.013404329680722027,0.013227030207128676,0.014334167584342694,0.014131602821267242,0.013934683409879023,0.01374317659498181,0.01355686224310082
SSP5,Aruba,,0.09539675102533329,0.08708876572441748,0.08011191769274073,0.07417001551456814,0.06904867427251538,0.013343994507177825,0.013168277090019664,0.012997127316146218,0.012830369371906514,0.012667836352362905,0.02353588189284328,0.022994681778344406,0.022477811652325874,0.021983666927697376,0.021510781081057084,0.029636716856381584,0.028783663569095008,0.027978344318996706,0.027216861594036246,0.026495730951885843,0.03214296484764989,0.03114196961308968,0.030201437368294615,0.02931605050507957,0.028481097220522944,0.031135919834154757,0.030195747461850164,0.029310689290113157,0.02847603701689727,0.027687603786561654,0.03043957734313052,0.02954038064183795,0.028692784855531395,0.027892472152957426,0.02713559337051641,0.030583194780627876,0.02967561952835651,0.028820357562655996,0.028013012525270442,0.02724966725514255,0.029798870539611277,0.028936592758153745,0.028122814332598,0.027353555373492933,0.02662525985374975,0.028124006729047357,0.027354683428240545,0.026626328637505248,0.025935754709157433,0.025280096331675272,0.02645787456161819,0.02577589905763822,0.025128197183534873,0.024512248568103967,0.023925774047468096,0.02476770150543839,0.024169088730112476,0.023598728956055526,0.0230546680925674,0.022535128191684572,0.023030866274629247,0.022512386511363225,0.022016737213493842,0.02154244290902918,0.021088152585890807,0.021326040414393566,0.02088073697380799,0.02045364969438479,0.020043683219233666,0.01964982828576156,0.01956979008872528,0.01919416432201504,0.018832686640021468,0.01848457247885249,0.018149094231111995,0.01763319114713502,0.017327649393253264,0.017032515928951497,0.016747267822989853,0.0164714165978026
SSP5,Australia,,0.03002851703123577,0.029153092885024767,0.028327265483213626,0.027546936110755205,0.026808445573318185,0.029189376743917084,0.028361521604765016,0.027579329845506484,0.026839124770690947,0.026137614085053995,0.036343106580541074,0.03506860454782834,0.033880463955476614,0.032770194559877064,0.03173038371216963,0.041796781167427355,0.04011989854738296,0.038572378630015614,0.03713980789754512,0.03580983741510613,0.04239839282954705,0.04067388545607664,0.039084179995783286,0.03761406510485221,0.036250535116880034,0.037598816749120134,0.03623637203723917,0.03496921456829227,0.03378768573602353,0.03268338963814199,0.033597463370356406,0.03250536554221206,0.031482030628617874,0.0305211624573154,0.029617210756290202,0.03143432497643639,0.030476322355429186,0.029574985561790834,0.028725431344520436,0.02792332187897495,0.029538941841918298,0.02869142743553832,0.027891189398811633,0.027134379286901433,0.026417555320988884,0.027377664611351715,0.026648101817269287,0.025956412689118746,0.02529972264716851,0.024675440837776286,0.025073771446755044,0.024460455574203843,0.02387642728532069,0.0233196376525886,0.022788224514172173,0.022780194225762385,0.02227281517022983,0.021787545202912595,0.02132297002953365,0.020877793465192696,0.020231377444860588,0.019830185477660356,0.01944459554153366,0.0190737148704041,0.01871671753679749,0.017463820695771348,0.01716407044707391,0.016874436431410844,0.01659441502987269,0.01632353550691601,0.014815673007855024,0.01459937346448581,0.01438929871860073,0.014185183870509821,0.013986778840895386,0.012570651939422861,0.01241459241915166,0.012262360214986057,0.012113816236713149,0.01196882805310917
SSP5,Austria,,0.022579238884529396,0.02208067406997216,0.021603650895819948,0.021146802751611515,0.020708876230752127,0.021108449234905402,0.020672093400775804,0.02025341295645533,0.019851355260616987,0.019464949630374262,0.02113085802733905,0.02069358482433925,0.020274042212090837,0.01987117320767484,0.01948400320520549,0.024515378193072923,0.023928755697460113,0.023369551410987066,0.022835886976279696,0.02232605178117808,0.024832058465139806,0.024230368536997116,0.02365714714318412,0.02311042052429979,0.022588393257158446,0.02241795253911083,0.021926407379132096,0.021455955361174617,0.02100526728397978,0.02057312332957606,0.02110809316635831,0.020671751901313318,0.020253085149859462,0.019851040339549098,0.01946464684973992,0.020736273149859263,0.02031501544063863,0.01991053266217535,0.01952184238180643,0.01914803741349913,0.020255109578921626,0.019852985188460348,0.01946651672034072,0.019094807334099517,0.018737027405772766,0.019302905900346223,0.01893735982563083,0.018585401391967515,0.01824628682736784,0.0179193256714143,0.018147114961092337,0.017823666830098395,0.017511546853305138,0.017210170152329507,0.016918991430996178,0.01663451040217767,0.016362331036349653,0.016098915255611024,0.01584384651327131,0.015596734249710309,0.014113114799370274,0.013916706719804495,0.013725690313189043,0.01353984657225027,0.01335896819255944,0.011592557959565264,0.01145971060023232,0.011329873528458823,0.011202945571982204,0.011078830042020149,0.009140948352057032,0.00905814828640561,0.008976834785773713,0.008896968172395603,0.0088185101681022,0.007161718672581419,0.0071107931723422,0.007060586799932267,0.0070110844297546215,0.006962271357444649
SSP5,Azerbaijan,,0.038029489843028674,0.03663623260720583,0.03534145484676299,0.03413507174982544,0.03300833003571446,0.026504548953528717,0.025820196296790554,0.02517029435567908,0.02455230559669941,0.02396393572351596,0.029386610435276017,0.028547690573563766,0.027755339723376737,0.027005784986577686,0.026295650308270524,0.036747378686986965,0.03544487253348705,0.034231539962877866,0.03309852643258826,0.03203811213135821,0.0413259433292863,0.0396858866275438,0.03817103525015031,0.03676757870725322,0.035463665591374705,0.03932399630177752,0.03783612852364038,0.036456746381978045,0.03517440212458456,0.03397920394128051,0.0363347957966238,0.03506086637638517,0.03387324119317614,0.032763437376601035,0.03172404850023147,0.034330668638232975,0.033191192796624414,0.03212492811401435,0.03112503848997794,0.03018551322888907,0.03244550052749395,0.03142587236896932,0.030468377040795858,0.029567503204990908,0.02871837263020538,0.03033341647112331,0.029440388893737568,0.02859843970700915,0.027803308466183507,0.02705119572700654,0.028160224404918832,0.027388945551961363,0.026658789420054507,0.02596655256330438,0.02530935584442684,0.026238950338673295,0.025568070993616132,0.024930642554856997,0.024324224020380703,0.02374660625022651,0.024765764582988625,0.024167244300034252,0.02359697054805876,0.02305298982608761,0.02253352471019765,0.023597903699813294,0.02305388044906942,0.022534375646910965,0.022037768297671567,0.02156257721706134,0.02243968924628592,0.021947200878741357,0.02147586573931548,0.021024349629417793,0.02059142824267468,0.02123150576374777,0.020790100622551044,0.020366675391808364,0.019960153426206384,0.01956954235825492
